-1	AIMed_d176@5#2	1.2282564084724214E-6,1.2277820354094226E-6,1.2284578601288655E-6,1.2284578601288655E-6,1.2292466389365743E-6,1.2292466389365743E-6
-1	AIMed_d176@5#1	1.2350814148505727E-6,1.231188495051829E-6,1.2292057045139033E-6,1.231188495051829E-6,1.2350814148505727E-6,1.2282564084724214E-6
-1	AIMed_d176@5#6	1.2277820354094226E-6,1.2284578601288655E-6,1.2292466389365743E-6,1.2277820354094226E-6,1.2284578601288655E-6,1.2292057045139033E-6
-1	AIMed_d176@5#5	1.2350814148505727E-6,1.231188495051829E-6,1.2292057045139033E-6,1.231188495051829E-6,1.2350814148505727E-6,1.2282564084724214E-6
-1	AIMed_d176@5#4	1.2277820354094226E-6,1.2284578601288655E-6,1.2292466389365743E-6,1.231188495051829E-6,1.2292466389365743E-6,1.231188495051829E-6
-1	AIMed_d176@5#3	1.2277820354094226E-6,1.2277820354094226E-6,1.2284578601288655E-6,1.2292466389365743E-6,1.2284578601288655E-6,1.2292466389365743E-6
-1	AIMed_d176@5#9	1.2285101591147292E-6,1.2285101591147292E-6,1.2278783399873683E-6,1.22764430271554E-6,1.22764430271554E-6,1.2278783399873683E-6
-1	AIMed_d176@5#8	1.2277820354094226E-6,1.2284578601288655E-6,1.231188495051829E-6,1.231188495051829E-6,1.2292466389365743E-6,1.2292466389365743E-6
-1	AIMed_d176@5#7	1.2277820354094226E-6,1.231188495051829E-6,1.2292466389365743E-6,1.2284578601288655E-6,1.231188495051829E-6,1.2292466389365743E-6
-1	AIMed_d191@7#1	1.7700842128897748E-6,1.7700842128897748E-6,1.7700842128897748E-6,1.7700842128897748E-6,1.7700842128897748E-6,1.7700842128897748E-6
-1	AIMed_d114@3#1	1.22764430271554E-6,1.22764430271554E-6,1.22764430271554E-6,1.22764430271554E-6,1.2276250673227713E-6,1.2276061201244417E-6
-1	AIMed_d174@9#2	1.2274207766722624E-6,1.2274207766722624E-6,1.2274207766722624E-6,1.2273592588006366E-6,1.2273592588006366E-6,1.2273592588006366E-6
-1	AIMed_d211@3#3	1.2274708760290557E-6,1.2275523993859155E-6,1.2274708760290557E-6,1.2274816236274588E-6,1.2278962655737814E-6,1.2278962655737814E-6
-1	AIMed_d174@9#1	1.2273859445077236E-6,1.2273859445077236E-6,1.2273859445077236E-6,1.2274084642237718E-6,1.2274084642237718E-6,1.2274084642237718E-6
-1	AIMed_d108@10#1	1.2279366011893424E-6,1.2279366011893424E-6,3.6190287891372563E-6,3.6168288224343094E-6,1.2279366011893424E-6,3.611202242093979E-6
-1	AIMed_d211@3#1	1.2273893580862686E-6,1.2273947315168268E-6,1.227603568784644E-6,1.2273893580862686E-6,1.227603568784644E-6,1.2273947315168268E-6
-1	AIMed_d96@5#1	1.2285656789359839E-6,1.2285656789359839E-6,1.2279366011893424E-6,1.2279021006277974E-6,1.2279021006277974E-6,1.2279366011893424E-6
-1	AIMed_d211@3#2	1.2274708760290557E-6,1.227603568784644E-6,1.2275523993859155E-6,1.227603568784644E-6,1.2274708760290557E-6,1.227603568784644E-6
-1	AIMed_d131@1#1	3.6146231862148327E-6,1.2289910539736568E-6,1.2289910539736568E-6,1.2283174937690688E-6,1.2286542277148313E-6,1.2279808521110695E-6
-1	AIMed_d96@5#2	1.2292763597938767E-6,1.2282917083221774E-6,1.2292763597938767E-6,1.230261800604553E-6,1.2282917083221774E-6,1.2282917083221774E-6
-1	AIMed_d79@7#3	1.2280412540981481E-6,1.2280412540981481E-6,3.616795489956147E-6,1.2280412540981481E-6,1.2280412540981481E-6,1.2280412540981481E-6
-1	AIMed_d79@7#1	1.2275420148908178E-6,1.2279044671818289E-6,1.2282017000444654E-6,1.2277546914556086E-6,1.2277546914556086E-6,1.2279044671818289E-6
-1	AIMed_d137@11#1	1.2279808521110695E-6,3.6144548653858328E-6,1.2279808521110695E-6,1.2279808521110695E-6,1.22764430271554E-6,1.22764430271554E-6
-1	AIMed_d79@7#2	1.2282017000444654E-6,1.2277546914556086E-6,3.6104328857179684E-6,3.6137832885783083E-6,1.2279044671818289E-6,1.2276061201244417E-6
-1	AIMed_d41@7#2	1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6
-1	AIMed_d41@7#1	1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6,1.2288694116187185E-6
-1	AIMed_d60@1#1	1.2275090911393932E-6,1.2274901897953874E-6,1.2275090911393932E-6,1.227364288542893E-6,1.2274084642237718E-6,1.2276725611249266E-6
-1	AIMed_d60@1#2	1.2274084642237718E-6,1.2274901897953874E-6,1.2274084642237718E-6,1.2275090911393932E-6,1.2274901897953874E-6,1.2276725611249266E-6
-1	AIMed_d65@4#1	1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6
-1	AIMed_d65@4#2	3.6235177702503524E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6
-1	AIMed_d143@8#3	3.6131147385371663E-6,1.2291977241802E-6,3.6131147385371663E-6,1.229540370701E-6,1.2291977241802E-6,3.6142315083954267E-6
-1	AIMed_d65@4#3	1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6,1.2286747008396922E-6
-1	AIMed_d143@8#2	3.6111631505435955E-6,3.6104328857179684E-6,1.22746209174888E-6,3.6104328857179684E-6,3.6153693410324793E-6,3.6105588222805434E-6
-1	AIMed_d65@4#4	1.2274207766722624E-6,1.2274207766722624E-6,1.2275337181787223E-6,1.2275177865193121E-6,1.227727763393534E-6,1.2281478249028647E-6
-1	AIMed_d143@8#1	1.2279366011893424E-6,3.6135042908926587E-6,3.612896174639352E-6,1.2279366011893424E-6,1.2285656789359839E-6,1.2279366011893424E-6
-1	AIMed_d65@4#5	1.2274207766722624E-6,1.2274207766722624E-6,1.2275177865193121E-6,1.2275177865193121E-6,1.22746209174888E-6,1.2274207766722624E-6
-1	AIMed_d65@4#6	1.2278251526615754E-6,3.6173643433394385E-6,3.6107423152732044E-6,1.2278251526615754E-6,1.2273990327872068E-6,1.227710640278408E-6
-1	AIMed_d91@2#6	1.2287220092268038E-6,1.2275177865193121E-6,1.2274207766722624E-6,1.2276466700775302E-6,1.2287220092268038E-6,1.2275177865193121E-6
-1	AIMed_d91@2#4	1.2295459293067063E-6,3.6192871029424896E-6,1.2273859445077236E-6,1.2273859445077236E-6,3.6120387434840894E-6,1.2274640484280296E-6
-1	AIMed_d91@2#5	1.2280534204541136E-6,3.610694690178722E-6,1.2275421573184287E-6,1.2280534204541136E-6,1.2276097263047343E-6,1.2273859445077236E-6
-1	AIMed_d91@2#2	1.2273963222029483E-6,1.2273963222029483E-6,3.6108930016315286E-6,1.2273963222029483E-6,1.2276049371343597E-6,1.2273963222029483E-6
-1	AIMed_d91@2#3	1.2276049371343597E-6,1.2273963222029483E-6,1.2277609989126093E-6,1.2277609989126093E-6,1.2276049371343597E-6,1.2273963222029483E-6
-1	AIMed_d91@2#1	1.2273963222029483E-6,1.2273963222029483E-6,1.2281928990926552E-6,1.2273963222029483E-6,1.2273963222029483E-6,1.2273963222029483E-6
-1	AIMed_d28@1#2	1.2407977166990195E-6,1.2340343481662735E-6,1.247598153206395E-6,1.2340343481662735E-6,1.2340343481662735E-6,1.2340343481662735E-6
-1	AIMed_d106@5#2	3.6139756308949237E-6,1.2277396651756288E-6,1.2277396651756288E-6,3.610990699523943E-6,3.612436248217787E-6,3.6125587445915083E-6
-1	AIMed_d28@1#1	1.2340343481662735E-6,1.2340343481662735E-6,1.2340343481662735E-6,1.2340343481662735E-6,1.2340343481662735E-6,1.2340343481662735E-6
-1	AIMed_d106@5#3	1.2494289932976274E-6,1.2383190242989912E-6,1.2494289932976274E-6,1.2494289932976274E-6,1.2383190242989912E-6,1.2383190242989912E-6
-1	AIMed_d106@5#1	1.2277396651756288E-6,1.2277396651756288E-6,1.2277396651756288E-6,1.2277396651756288E-6,1.2277396651756288E-6,1.2273893580862686E-6
-1	AIMed_d220@3#2	1.227369779758731E-6,1.227369779758731E-6,1.2274317170856825E-6,3.612993752529157E-6,1.2319985068490124E-6,1.2274936575382052E-6
-1	AIMed_d220@3#1	1.227369779758731E-6,1.227369779758731E-6,1.2277414506071705E-6,1.2274936575382052E-6,1.227369779758731E-6,1.2279273282351283E-6
-1	AIMed_d90@12#1	3.619003009184973E-6,3.619707209492511E-6,1.2285963299217689E-6,1.2280792703942647E-6,1.2280104876045422E-6,1.2285963299217689E-6
-1	AIMed_d220@3#3	3.612515012927617E-6,1.2306049048153426E-6,3.6111556405656014E-6,3.616463171419785E-6,3.6109966823157445E-6,1.2449948182888524E-6
-1	AIMed_d28@1#7	1.2297798105595935E-6,1.2275660261615077E-6,1.2333964818090043E-6,1.227824261077561E-6,1.2297798105595935E-6,1.2333964818090043E-6
-1	AIMed_d28@1#6	1.2295129867603257E-6,1.2295129867603257E-6,1.2273963222029483E-6,1.2273963222029483E-6,1.2295129867603257E-6,1.2295129867603257E-6
-1	AIMed_d28@1#5	1.227369779758731E-6,1.227369779758731E-6,1.227369779758731E-6,1.227369779758731E-6,1.227369779758731E-6,1.2275660261615077E-6
-1	AIMed_d28@1#4	1.227369779758731E-6,1.2274317170856825E-6,1.2275660261615077E-6,1.2274317170856825E-6,1.2274317170856825E-6,3.613148760022286E-6
-1	AIMed_d28@1#3	1.2273508718867493E-6,1.2273508718867493E-6,1.2273508718867493E-6,1.2273508718867493E-6,1.2273508718867493E-6,1.2273508718867493E-6
-1	AIMed_d108@1#1	1.2277311248973348E-6,1.2285781215752975E-6,1.2279528430469922E-6,1.2279528430469922E-6,1.2279528430469922E-6,1.2279528430469922E-6
-1	AIMed_d218@2#1	1.2277357594150916E-6,1.2277357594150916E-6,1.2278293544237256E-6,1.227521783839807E-6,1.2314861265671545E-6,1.228195229022707E-6
-1	AIMed_d199@8#1	1.227414810037323E-6,1.3449731515621615E-6,1.2277371901318436E-6,1.3449731515621615E-6,1.227521783839807E-6,1.2277371901318436E-6
-1	AIMed_d32@10#2	1.2277139155739257E-6,1.2277139155739257E-6,1.2289329319217414E-6,1.2289329319217414E-6,1.2383190242989912E-6,1.229044382425525E-6
-1	AIMed_d32@10#3	1.2288306127960696E-6,1.2278152248530836E-6,1.2303552693898223E-6,1.2339201621065502E-6,1.2329005686473998E-6,1.2278152248530836E-6
-1	AIMed_d32@10#1	1.229044382425525E-6,1.229044382425525E-6,1.229044382425525E-6,1.229044382425525E-6,1.2277139155739257E-6,1.2277139155739257E-6
-1	AIMed_d59@2#4	1.2285781215752975E-6,1.2277311248973348E-6,1.2277311248973348E-6,1.2280485057930086E-6,3.6238370396215745E-6,1.2280485057930086E-6
-1	AIMed_d59@2#1	1.2274892331165103E-6,1.2274892331165103E-6,1.2274892331165103E-6,1.2276157233181954E-6,1.227414810037323E-6,1.227414810037323E-6
-1	AIMed_d59@2#2	1.2273947315168268E-6,1.2277396651756288E-6,1.2273947315168268E-6,1.2273893580862686E-6,1.2273947315168268E-6,1.2273947315168268E-6
-1	AIMed_d59@2#3	1.2273893580862686E-6,1.2273893580862686E-6,1.2277396651756288E-6,1.2277396651756288E-6,1.2273947315168268E-6,1.2273893580862686E-6
-1	AIMed_d80@6#1	1.2316791570345588E-6,1.2316791570345588E-6,1.2316791570345588E-6,1.2316791570345588E-6,1.2316791570345588E-6,1.2316791570345588E-6
-1	AIMed_d80@6#2	1.2330835105437227E-6,1.2276930346622458E-6,1.2330835105437227E-6,1.2330835105437227E-6,1.2280783446584385E-6,1.2330835105437227E-6
-1	AIMed_d39@10#3	1.2275177865193121E-6,1.2275177865193121E-6,3.6119703003057617E-6,1.2275177865193121E-6,1.2275177865193121E-6,1.2275177865193121E-6
-1	AIMed_d39@6#1	1.2273508718867493E-6,1.2314764382134115E-6,1.2273893580862686E-6,1.2273508718867493E-6,1.2314764382134115E-6,1.2273893580862686E-6
-1	AIMed_d202@3#1	1.2273938997246995E-6,1.2273508718867493E-6,1.227369779758731E-6,1.227369779758731E-6,1.2273938997246995E-6,1.2274317170856825E-6
-1	AIMed_d74@4#2	1.2317925649045667E-6,1.228203481280633E-6,1.228203481280633E-6,1.2326914733805354E-6,1.228203481280633E-6,1.2276250673227713E-6
-1	AIMed_d74@4#1	1.229324950468963E-6,1.227364288542893E-6,1.229324950468963E-6,1.227364288542893E-6,1.229324950468963E-6,1.227364288542893E-6
-1	AIMed_d84@15#1	1.2278233725615667E-6,1.2273592588006366E-6,1.2273592588006366E-6,1.2273947315168268E-6,1.2278233725615667E-6,1.2273592588006366E-6
-1	AIMed_d187@11#1	1.2285656789359839E-6,1.2285656789359839E-6,3.614360326745484E-6,1.2285656789359839E-6,3.6169436476223923E-6,1.2279366011893424E-6
-1	AIMed_d39@10#1	3.614550397749887E-6,3.616286512964403E-6,1.2279519187393952E-6,1.2279519187393952E-6,3.6154114765061084E-6,1.2279519187393952E-6
-1	AIMed_d39@10#2	3.6119282420614703E-6,3.6201711479107253E-6,3.6138806292129726E-6,1.2275421573184287E-6,3.611608843772731E-6,1.2298861669966379E-6
-1	AIMed_d101@8#11	1.227424924639624E-6,1.2274106741978352E-6,1.227424924639624E-6,1.2275420148908178E-6,1.22746209174888E-6,1.227616357325993E-6
-1	AIMed_d101@8#10	1.2334800971651458E-6,1.230390100979943E-6,1.230390100979943E-6,1.230390100979943E-6,1.2304770370812202E-6,1.233654412187672E-6
-1	AIMed_d68@2#1	1.2278783399873683E-6,1.2286502064665093E-6,1.2286502064665093E-6,1.2300514268301436E-6,3.6609133301296035E-6,1.2300514268301436E-6
-1	AIMed_d199@14#1	3.6140955209269883E-6,1.2278293544237256E-6,1.2274901897953874E-6,1.2274901897953874E-6,3.610687790497962E-6,3.61134820435177E-6
-1	AIMed_d68@2#3	1.2285005869853407E-6,1.2296944875620407E-6,1.2285005869853407E-6,1.2285005869853407E-6,1.2285005869853407E-6,1.2285005869853407E-6
-1	AIMed_d68@2#2	1.2286502064665093E-6,1.2278783399873683E-6,1.2278783399873683E-6,1.2286502064665093E-6,1.2300514268301436E-6,1.2300514268301436E-6
-1	AIMed_d176@5#14	1.2297136505005452E-6,1.2279808521110695E-6,1.2297136505005452E-6,1.2284490996027574E-6,1.2289910539736568E-6,1.2279808521110695E-6
-1	AIMed_d176@5#15	1.2297136505005452E-6,1.2279808521110695E-6,1.2284490996027574E-6,1.2284490996027574E-6,1.2286542277148313E-6,1.2284490996027574E-6
