-1	BioInfer_d682@1#1	3-2|2-2|1-2|3-1|2-1|1-1|4-1|5-1|6-1|7-1|6-2|8-1|6-3|9-1|4-4|6-5|7-16
-1	BioInfer_d682@1#2	3-1|2-1|1-1|3-3|2-3|1-3|4-1|5-1|6-1|17-7|5-16|16-1|5-8|6-10|7-48|5-23|7-1|6-2|8-1|6-3|9-1
-1	BioInfer_d595@1#1	3-4|2-4|1-4|3-6|2-4|1-4|4-1|5-1|6-1|17-15|5-5
-1	BioInfer_d538@1#1	3-7|2-6|1-6|3-8|2-7|1-1|4-2|10-1|5-2|11-1|7-2|4-3|12-1|11-2|13-1|14-1|11-3|15-1|13-2|16-1|18-16|14-2|7-15|4-6|6-49|6-29
-1	BioInfer_d538@1#2	3-7|2-6|1-6|3-8|2-7|1-7|4-2|10-1|5-2|11-1|7-2|4-3|12-1|11-2|13-1|14-1|11-3|15-1|13-2|16-1|5-8|6-14|7-15|4-6|6-11|6-97|6-21
-1	BioInfer_d538@1#3	3-7|2-6|1-6|3-9|2-8|1-8|4-2|10-1|5-2|11-1|7-2|4-3|12-1|11-2|13-1|14-1|11-3|15-1|13-2|16-1|5-8|6-14|7-15|4-6|6-11|6-97|6-21|18-16
-1	BioInfer_d538@1#4	3-8|2-7|1-7|3-9|2-8|1-8|18-35|4-20|6-88|11-21|22-2|4-2|10-1|5-2|11-1|7-2|4-3|12-1|11-2|13-1|14-1|11-3|15-1|13-2|16-1|5-8|6-14|7-15|4-6|6-11|6-97|6-21
-1	BioInfer_d54@1#1	3-10|2-9|1-9|3-14|2-12|1-12|11-4|7-3|5-3|5-4|6-4|11-4|7-3|5-3|6-10|7-5|5-5|6-20|6-38|11-8|9-2|6-29|22-36|6-2|15-2|17-1|7-4|9-2|6-29|22-14|6-10|7-5
-1	BioInfer_d54@1#2	3-10|2-9|1-9|3-13|2-11|1-11|11-4|7-3|5-3|5-4|6-4|11-4|7-3|5-3|6-10|7-5|5-5|6-20|6-38|11-8|9-2|6-29|22-36|6-2|15-2|17-1|7-4|21-15|5-2|22-14|6-10|7-5
-1	BioInfer_d54@1#3	3-10|2-9|1-9|3-6|2-10|1-8|11-4|7-3|5-3|5-4|6-4|11-4|7-3|5-3|6-10|7-5|5-5|6-20|6-38|11-8|9-2|6-29|22-36|6-2|15-2|17-1|7-4|21-15|5-2|11-5|7-43|7-5
