-1	AIMed_d30@3#1	0	6-4,6-10,3-28,9-9,8-25,4-1,5-15,6-38,6-12,8-25,4-28,5-9,5-8,6-19,8-13,11-38,10-19,3-78
-1	AIMed_d30@3#2	0	8-25,4-28,3-16,10-19,3-78
-1	AIMed_d30@6#1	0	3-46,2-9
-1	AIMed_d30@6#2	0	3-46,3-28
-1	AIMed_d192@1#1	0	3-16,2-9,18-16,8-16
-1	AIMed_d192@1#2	0	3-16,3-45
-1	AIMed_d192@1#3	0	3-16,3-18
-1	AIMed_d192@1#4	0	3-18,3-45
-1	AIMed_d192@1#5	0	6-19,8-16,3-45,2-9
-1	AIMed_d192@2#1	0	3-71,2-9,11-6,13-22
-1	AIMed_d192@2#2	0	3-71,1-14,13-22,6-24
-1	AIMed_d192@2#3	0	3-71,3-82,7-4,4-5
-1	AIMed_d192@2#4	0	3-71,11-5,11-6,13-22,6-24,3-48,6-29,12-2
-1	AIMed_d192@2#5	0	3-8,2-18,13-22,6-24
-1	AIMed_d192@2#6	0	3-8,11-6,13-22,6-24,3-48,6-29,12-2
-1	AIMed_d192@2#7	0	3-20,13-22,6-24,3-48,6-29,12-2
-1	AIMed_d192@2#8	0	4-5,11-14,3-82,3-48,6-29,12-2
-1	AIMed_d192@3#1	0	3-36,9-16,20-41,18-26,12-6,3-16,11-72,11-31
-1	AIMed_d192@3#2	0	18-26,12-6,3-16,2-9,11-31,8-25
-1	AIMed_d192@3#3	0	18-26,12-6,3-16,1-14,8-25,4-1
-1	AIMed_d192@3#4	0	18-26,12-6,3-16,11-72,11-31,8-25,4-1,5-15,6-38,6-16,8-23,3-70,10-133,13-60
-1	AIMed_d192@3#5	0	12-6,24-5,3-18,2-18,8-25,4-1
-1	AIMed_d192@3#6	0	12-6,24-5,3-18,11-31,8-25,4-1,5-15,6-38,6-16,8-23,3-70,10-133,13-60
-1	AIMed_d192@3#7	0	24-5,4-2,3-20,8-25,4-1,5-15,6-38,6-16,8-23,3-70,10-133,13-60
-1	AIMed_d143@6#1	0	3-28,1-12,27-8,10-135
-1	AIMed_d138@1#1	0	3-17,8-13,11-78,10-40,6-68,8-8,21-5,3-62
-1	AIMed_d138@1#2	0	8-23,5-15,3-19,10-40,6-68,8-8,21-5,3-62
-1	AIMed_d138@5#1	0	3-36,7-10,8-18,11-31,3-16,12-6,24-5
-1	AIMed_d138@5#2	0	3-36,7-10,8-18,11-31,8-17,4-2,6-19,8-1,11-117,12-6,24-5,4-9,3-62,19-5,7-13
-1	AIMed_d138@5#3	0	3-36,7-10,8-18,11-31,8-17,4-2,6-19,8-1,11-117,12-6,24-5,4-9,6-91,5-35,12-12,6-34,11-28,19-5,3-16,10-15,11-31
-1	AIMed_d138@5#4	0	3-36,7-10,8-18,11-31,8-17,4-2,6-19,8-1,11-117,12-6,24-5,4-9,6-91,5-35,12-12,6-34,11-28,19-5,7-13,4-2,3-13,8-17,4-2
