-1	AIMed_d208@7#10	0.12090037981401672,0.11510019743263815,0.4682356529541317,0.6087817615866348,0.1693106670696394,0.4682356529541317
-1	AIMed_d208@7#11	0.5004064102238689,1.3288325428366143,0.12717367009223965,0.10692680451795071,0.12180559948460089,0.12717367009223965
-1	AIMed_d208@7#14	0.1385398665203363,1.3288325428366143,0.15446016204472207,0.10507848969425859,0.11382668044406828,0.15446016204472207
-1	AIMed_d208@7#15	0.1385398665203363,1.3288325428366143,1.8377071245373535,0.4410759468064856,1.3288325428366143,1.8377071245373535
-1	AIMed_d208@7#12	0.5004064102238689,1.3288325428366143,0.15446016204472207,0.10507848969425859,0.11382668044406828,0.15446016204472207
-1	AIMed_d208@7#13	0.5004064102238689,1.3288325428366143,1.8377071245373535,0.4410759468064856,1.3288325428366143,1.8377071245373535
-1	AIMed_d175@7#7	0.10571051297486234,0.518778736202858,1.964027580075817,0.1263099118684442,1.42886119023365,1.964027580075817
-1	AIMed_d175@7#6	0.10571051297486234,0.5248642368747453,1.964027580075817,0.12223284858781432,1.42886119023365,1.964027580075817
-1	AIMed_d175@7#8	0.12223284858781432,0.1246291655868648,0.2689307621496868,0.12703235526217307,0.20074984247903757,0.2689307621496868
-1	AIMed_d174@9#2	0.11490029402299454,0.13026442882810266,1.8126829049480455,0.10514680229492701,0.896940966900131,1.8126829049480455
-1	AIMed_d174@9#1	0.5348938019340762,0.48512261294610165,0.5221970630295368,0.10514680229492701,0.48512261294610165,0.5221970630295368
-1	AIMed_d115@1#1	0.11000232577201184,0.11892550347837151,0.5839088930719345,0.10523575983234125,0.5219414325607385,0.5839088930719345
-1	AIMed_d115@1#2	0.10523575983234125,0.9271485128678019,3.459819507197502,0.13397367432512416,1.1042183505017031,3.459819507197502
-1	AIMed_d208@7#18	0.1419993190156565,0.16461374936817294,0.156254902676626,0.4410759468064856,1.3288325428366143,0.156254902676626
-1	AIMed_d41@7#4	0.46920130677957217,0.14943970322021324,0.4682356529541317,0.1412068897982458,1.3766331243659142,0.4682356529541317
-1	AIMed_d175@7#3	0.10512242590472301,0.2734529963467406,0.9332311876163605,0.10571051297486234,0.9314435882653087,0.9332311876163605
-1	AIMed_d208@7#19	0.8500451687942842,1.320754724666457,1.964027580075817,0.10514680229492701,1.320754724666457,1.964027580075817
-1	AIMed_d41@7#5	0.7776761700119311,0.612457111575584,1.964027580075817,0.1412068897982458,1.3766331243659142,1.964027580075817
-1	AIMed_d175@7#2	0.10502814759979648,0.34064885807970374,1.964027580075817,0.1263099118684442,0.34064885807970374,1.964027580075817
-1	AIMed_d208@7#16	0.10692680451795071,0.11394507539713056,1.964027580075817,0.6017982254564677,1.42886119023365,1.964027580075817
-1	AIMed_d41@7#2	0.5112716950269734,0.6154768560360089,1.8773947424657964,0.1412068897982458,1.3766331243659142,1.8773947424657964
-1	AIMed_d175@7#5	0.4663325451361003,1.31689251970623,1.964027580075817,0.1263099118684442,1.42886119023365,1.964027580075817
-1	AIMed_d208@7#17	0.10692680451795071,0.5477728496686138,0.4682356529541317,0.6087817615866348,0.34064885807970374,0.4682356529541317
-1	AIMed_d41@7#3	0.46920130677957217,0.5907823610886104,1.964027580075817,0.10715602379491374,0.34064885807970374,1.964027580075817
-1	AIMed_d175@7#4	0.4663325451361003,0.8249533928160069,1.8228194746073016,0.12223284858781432,0.896940966900131,1.8228194746073016
-1	AIMed_d41@7#1	0.5112716950269734,1.3219044419789556,1.964027580075817,0.10715602379491374,0.34064885807970374,1.964027580075817
-1	AIMed_d175@7#1	0.10502814759979648,1.3188846975185307,1.964027580075817,0.12223284858781432,1.42886119023365,1.964027580075817
-1	AIMed_d64@6#1	0.4594562793850062,1.3173596969006547,0.4682356529541317,0.12703235526217307,0.24762122256891772,0.4682356529541317
-1	AIMed_d149@10#1	0.1116154300224371,0.14943970322021324,0.4682356529541317,0.12703235526217307,0.6376862823951917,0.4682356529541317
-1	AIMed_d210@5#6	0.46834175987330373,0.7917487522743305,1.964027580075817,0.5237250760024521,1.3236689756078497,1.964027580075817
-1	AIMed_d210@5#7	0.46834175987330373,1.3236689756078497,3.459819507197502,0.6022043589149444,1.3236689756078497,3.459819507197502
-1	AIMed_d210@5#8	0.46834175987330373,0.5463978005670561,1.964027580075817,0.4445784982545357,0.34064885807970374,1.964027580075817
-1	AIMed_d210@5#9	0.13228362835381294,0.13026442882810266,0.23411782647706586,0.10517659901399065,0.13026442882810266,0.23411782647706586
-1	AIMed_d60@1#1	0.11000232577201184,0.13120935336679787,0.9268215683501949,0.44393713776579335,0.5801306871697115,0.9268215683501949
-1	AIMed_d60@1#2	0.11000232577201184,0.13273551041586015,0.5102828110818947,0.10518427146231636,1.3179153707902458,0.5102828110818947
-1	AIMed_d210@5#1	0.4426655278869733,0.5615813167841539,0.4682356529541317,0.46029303565720353,1.333256612803905,0.4682356529541317
-1	AIMed_d210@5#2	0.4426655278869733,0.12829187589298277,1.964027580075817,0.5237250760024521,1.3173596969006547,1.964027580075817
-1	AIMed_d210@5#3	0.4426655278869733,0.13284519846616882,1.846968666837284,0.6022043589149444,1.356873616149526,1.846968666837284
-1	AIMed_d210@5#4	0.4426655278869733,0.6601585623225802,1.0990727032764414,0.4445784982545357,0.5494485532207417,1.0990727032764414
-1	AIMed_d210@5#5	0.46834175987330373,0.6701735820966622,1.964027580075817,0.46029303565720353,1.3236689756078497,1.964027580075817
